Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/571896/;Собачья жизнь;A Dog's Purpose;2017;100;США;фэнтези;Лассе Халльстрём;Джош Гад, Деннис Куэйд;8,0;154621
https://www.kinopoisk.ru//film/4295653/;Стражи Галактики: Праздничный спецвыпуск;The Guardians of the Galaxy Holiday Special;2022;41;США;короткометражка;Джеймс Ганн;Крис Пратт, Дэйв Батиста;7,1;23769
https://www.kinopoisk.ru//film/1072788/;Дьявол всегда здесь;The Devil All the Time;2020;138;США;триллер;Антонио Кампос;Том Холланд, Дональд Рэй Поллок;7,1;60735
https://www.kinopoisk.ru//film/978552/;Миссис Харрис едет в Париж;Mrs. Harris Goes to Paris;2022;115;Великобритания;драма;Энтони Фабиан;Лесли Мэнвилл, Изабель Юппер;7,4;10234
https://www.kinopoisk.ru//film/196707/;Великий уравнитель;The Equalizer;2014;131;США;боевик;Антуан Фукуа;Дензел Вашингтон, Мартон Чокаш;7,0;264738
https://www.kinopoisk.ru//film/505995/;Убийство на яхте;Murder Mystery;2019;97;США;детектив;Кайл Ньюачек;Адам Сэндлер, Дженнифер Энистон;0;75834
https://www.kinopoisk.ru//film/944098/;Три билборда на границе Эббинга, Миссури;Three Billboards Outside Ebbing, Missouri;2017;115;Великобритания;драма;Мартин Макдона;Фрэнсис Макдорманд, Сэм Рокуэлл;8,1;423223
https://www.kinopoisk.ru//film/704/;Как отделаться от парня за 10 дней;How to Lose a Guy in 10 Days;2003;116;США;мелодрама;Дональд Питри;Кейт Хадсон, Мэттью МакКонахи;7,3;168083
https://www.kinopoisk.ru//film/470689/;Пассажиры;Passengers;2016;116;США;фантастика;Мортен Тильдум;Дженнифер Лоуренс, Крис Пратт;7,2;403804
https://www.kinopoisk.ru//film/1234939/;Счастье в конверте;no eng title;2019;103;Россия;семейный;Светлана Суханова;Фёдор Лещев, Ефим Каменецкий;8,2;71148
https://www.kinopoisk.ru//film/280932/;Дорога перемен;Revolutionary Road;2008;119;США;драма;Сэм Мендес;Кейт Уинслет, Леонардо ДиКаприо;7,5;105687
https://www.kinopoisk.ru//film/309/;Эквилибриум;Equilibrium;2002;107;США;фантастика;Курт Уиммер;Кристиан Бэйл, Тэй Диггз;7,9;306411
https://www.kinopoisk.ru//film/2053/;Послезавтра;The Day After Tomorrow;2004;124;США;фантастика;Роланд Эммерих;Деннис Куэйд, Джейк Джилленхол;7,7;456569
https://www.kinopoisk.ru//film/3498/;Властелин колец: Возвращение короля;The Lord of the Rings: The Return of the King;2003;201;Новая;фэнтези;Питер Джексон;Элайджа Вуд, Вигго Мортенсен;8,7;559867
https://www.kinopoisk.ru//film/491/;Изгоняющий дьявола;The Exorcist;1973;122;США;ужасы;Уильям Фридкин;Эллен Бёрстин, Макс фон Сюдов;7,7;60924
https://www.kinopoisk.ru//film/4626274/;Сокровища Тома Сойера;The Quest for Tom Sawyer's Gold;2022;88;США;приключения;Кирк Харрис;Джои Лорен Эдамс, Алекс Хайд-Вайт;0;1313
https://www.kinopoisk.ru//film/278273/;Чёрный лебедь;Black Swan;2010;103;США;драма;Даррен Аронофски;Натали Портман, Мила Кунис;7,7;323700
https://www.kinopoisk.ru//film/409372/;500 дней лета;(500) Days of Summer;2009;95;США;мелодрама;Марк Уэбб;Джозеф Гордон-Левитт, Зои Дешанель;7,6;259047
https://www.kinopoisk.ru//film/4472502/;Фабельманы;The Fabelmans;2022;151;США;драма;Стивен Спилберг;Гэбриел ЛаБелль, Мишель Уильямс;7,6;23692
https://www.kinopoisk.ru//film/6695/;Звёздные войны: Эпизод 1 — Скрытая угроза;Star Wars: Episode I - The Phantom Menace;1999;136;США;фантастика;Джордж Лукас;Лиам Нисон, Юэн Макгрегор;7,9;348278
https://www.kinopoisk.ru//film/2000127/;Экспресс;no eng title;2022;80;Россия;комедия;Руслан Братов;Лев Зулькарнаев, Павел Ворожцов;0;14770
https://www.kinopoisk.ru//film/647671/;Охота;Jagten;2012;115;Дания;драма;Томас Винтерберг;Мадс Миккельсен, Томас Бо Ларсен;7,9;148537
https://www.kinopoisk.ru//film/645276/;Лекарь: Ученик Авиценны;The Physician;2013;155;Германия;приключения;Филипп Штёльцль;Том Пэйн, Бен Кингсли;7,9;204601
https://www.kinopoisk.ru//film/1198524/;Вне игры;The Way Back;2020;108;США;драма;Гэвин О’Коннор;Бен Аффлек, Аль Мадригал;0;34036
https://www.kinopoisk.ru//film/1262160/;Отец;The Father;2020;97;Великобритания;драма;Флориан Зеллер;Энтони Хопкинс, Оливия Колман;7,8;114582
https://www.kinopoisk.ru//film/714248/;Песнь моря;Song of the Sea;2014;93;Ирландия;мультфильм;Томм Мур;Дэвид Роул, Брендан Глисон;8,2;107491
https://www.kinopoisk.ru//film/102474/;Борат;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;2006;84;США;комедия;Ларри Чарльз;Саша Барон Коэн, Кен Давитян;0;181181
https://www.kinopoisk.ru//film/1044601/;Стекло;Glass;2019;129;США;ужасы;М. Найт Шьямалан;Джеймс МакЭвой, Брюс Уиллис;0;251138
https://www.kinopoisk.ru//film/609349/;Тело;El cuerpo;2012;112;Испания;триллер;Ориол Паоло;Хосе Коронадо, Уго Сильва;7,3;216327
https://www.kinopoisk.ru//film/976642/;Последний богатырь;no eng title;2017;114;Россия;комедия;Дмитрий Дьяченко;Виктор Хориняк, Мила Сивацкая;7,0;431939
https://www.kinopoisk.ru//film/373085/;Фаворит;no eng title;1976;132;СССР;драма;Василе Брескану;Арнис Лицитис, Ион Унгуряну;0;1013
https://www.kinopoisk.ru//film/77443/;Город грехов;Sin City;2005;124;США;боевик;Фрэнк Миллер;Брюс Уиллис, Микки Рурк;7,9;265359
https://www.kinopoisk.ru//film/4633045/;Пурпурные сердца;Purple Hearts;2022;122;США;драма;Элизабет Аллен;София Карсон, Николас Голицын;7,2;30497
https://www.kinopoisk.ru//film/4324674/;Добыча;Prey;2022;100;США;ужасы;Дэн Трахтенберг;Эмбер Мидфандер, Дакота Биверс;0;64447
https://www.kinopoisk.ru//film/706019/;Не время умирать;No Time to Die;2020;163;Великобритания;боевик;Кэри Дзёдзи Фукунага;Дэниэл Крэйг, Рами Малек;7,0;143291
https://www.kinopoisk.ru//film/321842/;Предложение;The Proposal;2009;108;США;мелодрама;Энн Флетчер;Сандра Буллок, Райан Рейнольдс;7,7;477462
https://www.kinopoisk.ru//film/586584/;Семь психопатов;Seven Psychopaths;2012;110;Великобритания;комедия;Мартин Макдона;Колин Фаррелл, Сэм Рокуэлл;7,3;206863
https://www.kinopoisk.ru//film/835877/;Телохранитель киллера;The Hitman's Bodyguard;2017;118;США;боевик;Патрик Хьюз;Райан Рейнольдс, Сэмюэл Л. Джексон;0;301688
https://www.kinopoisk.ru//film/41431/;Война;no eng title;2002;120;Россия;боевик;Алексей Балабанов;Алексей Чадов, Иэн Келли;8,0;159136
https://www.kinopoisk.ru//film/103785/;Не пойман — не вор;Inside Man;2006;129;США;триллер;Спайк Ли;Дензел Вашингтон, Клайв Оуэн;7,8;169899
https://www.kinopoisk.ru//film/539/;Умница Уилл Хантинг;Good Will Hunting;1997;126;США;драма;Гас Ван Сент;Мэтт Дэймон, Робин Уильямс;8,1;224793
https://www.kinopoisk.ru//film/504288/;Только бог простит;Only God Forgives;2012;90;Дания;драма;Николас Виндинг Рефн;Райан Гослинг, Кристин Скотт Томас;0;34810
https://www.kinopoisk.ru//film/391772/;Всегда говори «ДА»;Yes Man;2008;104;США;комедия;Пейтон Рид;Джим Керри, Зои Дешанель;7,8;337818
https://www.kinopoisk.ru//film/406408/;Законопослушный гражданин;Law Abiding Citizen;2009;108;США;боевик;Ф. Гэри Грей;Джейми Фокс, Джерард Батлер;8,0;572474
https://www.kinopoisk.ru//film/4822281/;Счастье;;2022;131;Казахстан;драма;Аскар Узабаев;Лаура Мырзахметова, Ерболат Алкожа;7,8;7591
https://www.kinopoisk.ru//film/4996/;Общество мертвых поэтов;Dead Poets Society;1989;128;США;драма;Питер Уир;Робин Уильямс, Роберт Шон Леонард;8,2;199171
https://www.kinopoisk.ru//film/77711/;Код Да Винчи;The Da Vinci Code;2006;149;США;триллер;Рон Ховард;Том Хэнкс, Одри Тоту;7,3;212002
https://www.kinopoisk.ru//film/406/;Чужие;Aliens;1986;137;Великобритания;ужасы;Джеймс Кэмерон;Сигурни Уивер, Майкл Бин;8,1;246439
https://www.kinopoisk.ru//film/677893/;Стажёр;The Intern;2015;121;США;мелодрама;Нэнси Майерс;Роберт Де Ниро, Энн Хэтэуэй;7,6;348910
https://www.kinopoisk.ru//film/1091/;Люди в чёрном;Men in Black;1997;98;США;фантастика;Барри Зонненфельд;Томми Ли Джонс, Уилл Смит;8,0;449594
https://www.kinopoisk.ru//film/195563/;1408;1408;2007;104;США;ужасы;Микаэль Хофстрём;Джон Кьюсак, Мэри МакКормак;7,7;219737
https://www.kinopoisk.ru//film/458/;Корпорация монстров;Monsters, Inc.;2001;92;США;мультфильм;Пит Доктер;Джон Гудман, Билли Кристал;8,1;491787
https://www.kinopoisk.ru//film/841700/;Марсианин;The Martian;2015;144;США;фантастика;Ридли Скотт;Мэтт Дэймон, Джессика Честейн;7,8;617880
https://www.kinopoisk.ru//film/571/;Схватка;Heat;1995;171;США;боевик;Майкл Манн;Аль Пачино, Роберт Де Ниро;8,0;144669
https://www.kinopoisk.ru//film/77531/;Тренер Картер;Coach Carter;2005;136;США;биография;Томас Картер;Сэмюэл Л. Джексон, Роб Браун;8,1;191968
https://www.kinopoisk.ru//film/1045449/;Босс-молокосос 2;The Boss Baby: Family Business;2021;107;США;мультфильм;Том МакГрат;Алек Болдуин, Джеймс Марсден;7,3;202024
https://www.kinopoisk.ru//film/522892/;Иллюзия обмана;Now You See Me;2013;115;США;криминал;Луи Летерье;Джесси Айзенберг, Марк Руффало;7,7;606950
https://www.kinopoisk.ru//film/683919/;Снайпер;American Sniper;2014;132;США;боевик;Клинт Иствуд;Брэдли Купер, Сиенна Миллер;7,0;143489
